Latitude: 40.93  Longitude: -81.43
X & Y on Lambert Conformal Conic: 1480277.88 -876.72
Tile: 11750
Elevation: 356 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
1980,276,3.14,18.80,10.07
1980,277,1.76,15.86,5.99
1980,278,0.00,10.99,3.59
1980,279,0.00,11.34,0.36
1980,280,0.00,13.62,0.08
1980,281,0.00,17.60,4.63
1980,282,0.00,23.70,5.84
1980,283,0.00,18.46,5.25
1980,284,0.00,22.17,1.29
1980,285,0.00,16.44,5.53
1980,286,0.00,8.01,4.47
1980,287,0.00,9.29,1.19
1980,288,0.00,10.65,0.04
1980,289,0.00,20.36,5.71
1980,290,0.00,23.39,10.44
1980,291,10.47,22.13,11.39
1980,292,0.00,17.29,9.62
1980,293,0.00,11.95,4.51
1980,294,0.00,10.89,3.54
1980,295,0.00,15.70,3.65
1980,296,0.00,12.26,1.66
1980,297,0.00,13.23,-0.38
1980,298,8.98,17.14,2.49
1980,299,9.60,9.71,1.61
1980,300,0.00,3.29,0.86
1980,301,6.81,6.42,-1.66
1980,302,4.24,5.66,0.03
1980,303,0.00,7.34,-3.45
1980,304,0.00,10.02,-4.35
1980,305,0.00,14.07,0.35
1980,306,0.00,9.82,1.20
1980,307,0.00,8.99,-2.02
1980,308,3.43,19.81,0.10
1980,309,0.00,14.07,5.64
1980,310,0.00,8.26,-0.17
1980,311,0.00,10.60,-2.79
1980,312,1.59,18.72,7.05
1980,313,0.00,14.45,4.43
1980,314,0.00,19.05,5.00
1980,315,0.00,11.17,0.51
1980,316,0.00,1.38,-1.02
1980,317,0.00,7.54,-1.26
1980,318,0.00,15.73,0.09
1980,319,3.50,12.72,3.42
1980,320,0.00,4.56,1.60
1980,321,0.00,5.07,-2.80
1980,322,9.25,0.63,-4.70
1980,323,0.00,2.91,-2.48
1980,324,0.00,3.05,-4.24
1980,325,0.00,5.44,-6.24
1980,326,0.00,4.76,-2.88
1980,327,0.00,7.49,-4.29
1980,328,4.15,7.76,-0.77
1980,329,9.36,7.11,2.51
1980,330,0.00,3.67,-3.36
1980,331,0.00,3.17,-7.48
1980,332,11.32,3.08,-1.75
1980,333,2.48,3.17,-0.24
1980,334,2.07,1.90,-1.20
1980,335,0.00,7.50,-0.75
1980,336,0.00,10.91,5.18
1980,337,3.85,11.28,-1.73
1980,338,0.00,-1.89,-7.58
1980,339,0.00,2.22,-7.83
1980,340,0.00,3.64,-0.66
1980,341,2.62,10.75,2.35
1980,342,4.44,14.23,7.86
1980,343,7.30,15.56,6.32
1980,344,5.76,7.02,1.09
1980,345,0.00,1.75,-2.30
1980,346,0.89,-1.10,-7.49
1980,347,0.00,7.15,-4.42
1980,348,0.00,5.64,-5.48
1980,349,0.00,-0.02,-7.59
1980,350,4.23,-0.42,-8.71
1980,351,0.00,-0.10,-5.04
1980,352,0.00,-0.51,-10.29
1980,353,0.00,3.71,-3.06
1980,354,1.12,0.55,-13.37
1980,355,0.00,-9.31,-16.33
1980,356,0.00,-6.43,-15.54
1980,357,0.00,-0.99,-13.85
1980,358,0.00,4.28,-3.92
1980,359,8.36,1.44,-12.08
1980,360,0.00,-9.39,-18.03
1980,361,0.00,-5.83,-16.16
1980,362,0.00,-2.65,-9.41
1980,363,0.00,6.01,-12.40
1980,364,7.92,2.90,-2.44
1980,365,0.00,0.65,-3.23
1981,1,3.10,-0.01,-3.27
1981,2,1.58,-1.93,-8.51
1981,3,1.38,-6.77,-15.91
1981,4,0.00,-13.66,-21.33
1981,5,0.00,-9.12,-20.59
1981,6,7.54,-2.44,-14.30
1981,7,1.50,-3.12,-15.01
1981,8,0.00,-8.33,-20.73
1981,9,0.63,-7.52,-19.30
1981,10,0.00,-8.87,-15.56
1981,11,0.00,-10.84,-18.60
1981,12,0.74,-8.29,-21.42
1981,13,0.00,-4.52,-14.26
1981,14,0.00,-0.44,-7.43
1981,15,0.55,-0.62,-4.71
1981,16,1.06,-2.75,-9.12
1981,17,0.00,-7.33,-12.40
1981,18,0.00,-0.73,-11.17
1981,19,0.00,3.18,-9.42
1981,20,0.00,3.95,-3.31
1981,21,0.00,3.19,-3.14
1981,22,0.00,0.56,-3.94
1981,23,0.41,0.30,-2.18
1981,24,0.00,3.32,-3.15
1981,25,0.00,8.43,-6.10
1981,26,0.00,9.44,1.43
1981,27,0.00,4.52,-0.57
1981,28,2.60,1.85,-3.16
1981,29,0.00,-1.10,-7.83
1981,30,0.00,-4.42,-11.65
1981,31,0.00,-1.77,-15.26
1981,32,25.47,4.06,-6.66
1981,33,2.55,1.78,-11.86
1981,34,0.00,-10.60,-17.06
1981,35,0.86,-9.45,-15.12
1981,36,1.66,-6.82,-17.03
1981,37,2.36,-0.98,-11.18
1981,38,0.00,4.10,-10.50
1981,39,1.19,1.10,-9.61
1981,40,0.00,-1.17,-10.50
1981,41,13.61,6.86,-5.08
1981,42,7.17,8.52,-13.54
1981,43,0.00,-8.68,-20.49
1981,44,0.00,-0.68,-18.06
1981,45,0.00,6.53,-11.38
1981,46,0.00,11.31,-5.14
1981,47,9.08,8.31,0.20
1981,48,0.00,10.27,6.34
1981,49,5.88,15.31,7.95
1981,50,25.35,12.70,8.15
1981,51,9.26,9.61,2.70
1981,52,0.00,4.33,1.52
1981,53,0.00,15.09,2.42
1981,54,9.30,11.66,2.15
1981,55,2.13,5.24,0.79
1981,56,0.00,4.18,-1.69
1981,57,0.00,1.95,-2.46
1981,58,0.00,7.46,-2.50
1981,59,0.00,12.32,2.02
1981,60,0.00,5.68,0.79
1981,61,0.87,2.91,-2.78
1981,62,0.00,0.17,-6.70
1981,63,2.75,1.85,-5.07
1981,64,1.08,1.88,-1.28
1981,65,1.37,0.99,-5.14
1981,66,0.00,-0.85,-7.33
1981,67,0.00,2.60,-3.54
1981,68,0.00,5.61,-0.80
1981,69,0.82,5.94,0.07
1981,70,0.00,3.73,-2.60
1981,71,0.70,11.18,-4.04
1981,72,0.00,9.56,-2.22
1981,73,0.00,2.58,-6.21
1981,74,0.82,12.46,-2.16
1981,75,1.71,6.75,-6.09
1981,76,2.03,-0.10,-8.49
1981,77,2.79,-0.76,-11.53
1981,78,3.33,-1.75,-7.22
1981,79,4.40,1.15,-6.76
1981,80,0.00,4.05,-3.06
1981,81,0.00,7.45,-5.89
1981,82,0.00,8.90,-1.32
1981,83,0.00,9.81,-4.38
1981,84,0.00,9.81,-2.58
1981,85,17.57,14.37,-2.70
1981,86,0.00,10.28,0.85
1981,87,0.00,17.08,-3.14
1981,88,4.50,23.21,6.87
1981,89,3.38,18.20,9.48
1981,90,0.00,22.96,5.37
1981,91,0.00,20.81,9.01
1981,92,0.00,18.26,4.09
1981,93,1.92,23.94,9.25
1981,94,26.04,23.17,12.40
1981,95,0.00,12.89,2.77
1981,96,0.00,9.09,-0.17
1981,97,0.00,16.27,-1.71
1981,98,0.00,23.33,7.54
1981,99,0.45,17.94,6.50
1981,100,2.46,19.39,0.92
1981,101,24.40,23.02,12.32
1981,102,11.11,19.34,9.58
1981,103,23.78,14.79,6.84
1981,104,5.73,18.09,5.09
1981,105,0.00,9.69,-1.54
1981,106,6.09,17.34,-1.97
1981,107,4.95,20.04,10.33
1981,108,0.00,18.14,6.91
1981,109,1.11,11.89,-0.46
1981,110,0.00,7.54,0.05
1981,111,0.00,10.88,-4.40
1981,112,5.90,16.24,1.56
1981,113,5.69,18.92,10.50
1981,114,3.85,12.58,4.38
1981,115,0.00,7.74,1.97
1981,116,2.50,13.54,-0.68
1981,117,0.00,20.95,4.54
1981,118,20.13,26.23,9.46
1981,119,10.69,17.96,8.77
1981,120,0.00,14.02,6.84
1981,121,0.00,13.86,4.64
1981,122,0.00,12.55,0.58
1981,123,0.00,18.59,0.47
1981,124,0.00,25.53,5.31
1981,125,14.49,24.21,9.54
1981,126,4.66,14.33,4.72
1981,127,0.00,14.38,0.93
1981,128,0.00,20.64,2.35
1981,129,0.00,21.18,8.61
1981,130,6.15,22.76,12.34
1981,131,16.51,17.47,8.27
1981,132,0.00,14.82,5.02
1981,133,0.00,17.21,4.76
1981,134,13.88,19.50,7.99
1981,135,3.12,14.46,8.24
1981,136,0.00,18.29,7.40
1981,137,0.00,19.62,4.68
1981,138,0.00,13.82,5.77
1981,139,0.00,16.38,6.10
1981,140,0.00,21.08,1.92
1981,141,0.00,24.05,4.11
1981,142,0.00,26.09,9.22
1981,143,0.00,26.27,11.00
1981,144,0.00,28.80,14.23
1981,145,0.00,26.08,15.45
1981,146,7.23,24.66,11.65
1981,147,38.19,21.55,14.80
1981,148,7.82,20.80,14.48
1981,149,0.00,24.47,14.36
1981,150,4.97,21.35,12.79
1981,151,0.00,18.18,8.97
1981,152,0.00,23.38,4.96
1981,153,4.00,25.26,14.88
1981,154,5.68,26.11,17.78
1981,155,0.00,26.71,17.72
1981,156,10.60,27.88,13.82
1981,157,0.00,26.64,16.94
1981,158,0.00,25.92,11.46
1981,159,28.32,27.42,13.39
1981,160,24.63,24.24,15.89
1981,161,6.79,24.08,14.81
1981,162,0.00,24.98,11.83
1981,163,0.00,26.29,14.61
1981,164,28.89,24.62,18.42
1981,165,0.00,30.03,20.27
1981,166,0.00,31.37,22.53
1981,167,7.94,30.02,18.73
1981,168,0.00,23.66,13.95
1981,169,0.00,26.05,11.07
1981,170,0.00,27.34,13.99
1981,171,0.00,26.32,14.76
1981,172,17.89,24.79,18.69
1981,173,10.42,23.63,17.17
1981,174,0.00,23.76,13.41
1981,175,7.87,26.58,12.64
1981,176,6.02,25.40,15.64
1981,177,0.00,21.34,10.03
1981,178,0.00,22.96,7.46
1981,179,0.00,26.47,9.97
1981,180,0.00,29.39,14.87
1981,181,5.51,31.83,19.16
1981,182,0.00,27.15,18.34
1981,183,0.00,25.72,17.92
1981,184,0.00,26.68,16.91
1981,185,14.57,27.49,17.10
1981,186,22.18,27.66,18.05
1981,187,0.00,29.62,16.79
1981,188,0.00,31.53,16.18
1981,189,0.00,32.32,18.53
1981,190,0.00,32.65,22.19
1981,191,0.00,28.87,16.89
1981,192,0.00,29.85,12.13
1981,193,0.00,30.72,16.10
1981,194,6.39,29.63,19.96
1981,195,0.00,26.58,15.45
1981,196,0.00,26.35,12.79
1981,197,0.00,26.04,16.78
1981,198,0.00,29.19,14.83
1981,199,0.00,31.67,15.50
1981,200,5.98,28.06,18.52
1981,201,21.20,27.06,20.13
1981,202,0.00,25.36,17.89
1981,203,0.00,23.27,13.44
1981,204,0.00,23.29,9.51
1981,205,0.00,27.91,13.55
1981,206,4.16,29.07,15.25
1981,207,6.29,28.02,18.87
1981,208,9.07,24.92,16.52
1981,209,22.31,26.85,16.61
1981,210,0.00,22.04,13.00
1981,211,0.00,25.16,9.47
1981,212,0.00,27.12,12.54
1981,213,0.00,28.28,13.72
1981,214,0.00,29.02,15.97
1981,215,9.94,26.71,18.89
1981,216,0.00,28.92,19.17
1981,217,0.00,26.99,18.20
1981,218,0.00,25.16,17.76
1981,219,0.00,25.99,17.09
1981,220,1.51,25.27,17.40
1981,221,0.00,26.46,16.12
1981,222,5.58,27.93,16.47
1981,223,0.00,26.63,17.63
1981,224,0.00,26.71,13.31
1981,225,0.00,28.76,15.71
1981,226,0.00,28.18,18.52
1981,227,12.31,24.92,17.82
1981,228,2.41,22.27,13.55
1981,229,0.00,22.51,8.56
1981,230,0.00,24.60,7.12
1981,231,0.00,26.55,9.76
1981,232,0.00,26.20,10.69
1981,233,0.00,25.36,11.91
1981,234,0.00,26.25,13.58
1981,235,0.00,27.52,11.63
1981,236,0.00,26.19,13.83
1981,237,0.00,24.42,11.15
1981,238,0.00,26.91,11.31
1981,239,0.00,29.23,13.08
1981,240,0.00,29.65,17.64
1981,241,5.82,28.85,18.53
1981,242,6.78,25.97,17.65
1981,243,2.10,25.42,17.20
1981,244,21.68,28.80,18.52
1981,245,10.02,27.07,19.41
1981,246,24.35,23.22,19.91
1981,247,0.00,23.69,17.76
1981,248,0.00,22.32,16.40
1981,249,0.00,23.69,16.89
1981,250,3.79,23.87,15.58
1981,251,3.81,21.54,14.04
1981,252,0.00,19.34,10.03
1981,253,0.00,24.25,8.31
1981,254,0.00,28.36,15.37
1981,255,0.00,27.23,16.18
1981,256,0.00,28.28,16.16
1981,257,3.76,24.58,17.45
1981,258,0.00,20.62,13.17
1981,259,5.61,20.31,10.50
1981,260,1.22,15.87,9.33
1981,261,2.77,13.64,7.07
1981,262,0.00,18.91,7.68
1981,263,0.00,19.27,8.62
1981,264,0.00,21.75,7.54
1981,265,0.00,17.43,8.91
1981,266,0.00,14.87,3.97
1981,267,0.00,17.89,2.59
1981,268,0.00,20.28,6.03
1981,269,0.00,25.81,11.54
1981,270,0.00,23.04,14.27
1981,271,0.00,16.98,6.83
1981,272,0.00,15.00,3.08
1981,273,5.98,17.41,9.31
1981,274,0.89,22.11,9.15
1981,275,2.72,13.34,4.48
1981,276,0.00,9.71,3.31
1981,277,0.00,16.47,0.04
1981,278,14.18,24.22,11.21
1981,279,8.85,21.71,10.68
1981,280,0.00,11.19,5.73
1981,281,0.00,11.11,4.35
1981,282,0.00,14.24,0.70
1981,283,0.00,15.31,2.29
1981,284,0.00,17.02,5.29
1981,285,0.00,18.16,3.53
1981,286,0.00,17.78,2.06
1981,287,0.00,19.69,2.31
1981,288,0.00,16.35,6.63
1981,289,0.00,13.76,4.43
1981,290,0.00,16.13,-1.06
1981,291,5.90,15.46,4.49
1981,292,0.00,6.56,1.02
1981,293,0.00,17.45,-0.93
1981,294,0.00,18.85,5.69
1981,295,11.37,16.43,5.72
1981,296,4.42,10.75,0.88
1981,297,0.00,6.45,-4.47
1981,298,8.71,14.39,-2.89
1981,299,7.51,15.07,8.11
1981,300,0.00,17.06,10.08
1981,301,0.00,15.37,5.59
1981,302,0.00,15.85,2.41
1981,303,0.00,19.02,3.10
1981,304,0.00,18.88,3.68
1981,305,0.00,20.47,5.88
1981,306,0.00,20.05,8.81
1981,307,0.00,18.52,2.70
1981,308,0.00,19.89,2.33
1981,309,16.88,16.68,6.46
1981,310,2.74,11.29,2.78
1981,311,0.00,8.39,1.23
1981,312,0.00,15.17,-0.08
1981,313,0.00,11.05,0.85
1981,314,0.00,8.23,-3.93
1981,315,0.00,8.06,-1.25
1981,316,0.00,6.70,-2.69
1981,317,0.00,12.31,-4.79
1981,318,0.00,16.99,-2.75
1981,319,0.00,16.93,-1.20
1981,320,0.00,13.76,-1.37
1981,321,0.00,12.67,-0.41
1981,322,0.00,9.02,1.79
1981,323,30.81,10.60,0.34
1981,324,8.83,10.74,0.77
1981,325,3.98,1.23,-1.39
1981,326,0.00,-0.20,-2.57
1981,327,0.00,2.88,-4.25
1981,328,0.00,4.10,-2.32
1981,329,0.00,3.87,-1.77
1981,330,0.88,14.35,-2.25
1981,331,0.00,13.22,1.56
1981,332,0.00,2.26,0.65
1981,333,0.00,1.82,-0.78
1981,334,9.32,4.30,-5.59
1981,335,4.26,12.22,-0.68
1981,336,0.00,7.75,1.96
1981,337,1.70,5.02,-0.73
1981,338,5.40,4.70,-0.15
1981,339,2.07,2.19,-1.10
1981,340,0.00,3.39,-2.95
1981,341,8.64,6.50,-1.69
1981,342,3.63,6.00,-2.39
1981,343,3.28,-2.20,-6.20
1981,344,2.33,-3.39,-6.04
1981,345,0.00,-1.65,-5.36
1981,346,0.00,-0.36,-3.06
1981,347,0.00,-0.08,-2.59
1981,348,0.00,0.16,-3.90
1981,349,0.00,1.09,-3.50
1981,350,0.00,-0.80,-5.09
1981,351,6.36,-2.44,-6.05
1981,352,1.80,-3.48,-9.01
1981,353,1.16,-6.30,-10.17
1981,354,0.00,-6.30,-11.91
1981,355,7.37,-0.45,-13.00
1981,356,24.34,5.22,-2.14
1981,357,0.00,6.99,-0.03
1981,358,0.00,1.86,-4.48
1981,359,0.00,3.58,-6.30
1981,360,0.00,3.78,-4.14
1981,361,3.14,2.44,-2.29
1981,362,2.89,1.90,-3.84
1981,363,0.00,-0.54,-5.84
1981,364,0.00,-0.66,-10.48
1981,365,4.05,4.44,-4.26
1982,1,0.00,3.37,-4.76
1982,2,0.00,3.05,-8.19
1982,3,6.41,6.42,-0.88
1982,4,4.03,13.66,-2.54
1982,5,0.00,2.50,-4.58
1982,6,5.58,7.58,-2.29
1982,7,0.00,0.80,-7.54
1982,8,2.73,-3.13,-13.48
1982,9,2.78,-5.23,-17.85
1982,10,2.26,-17.50,-23.15
1982,11,0.00,-15.04,-23.16
1982,12,1.96,-8.93,-17.11
1982,13,3.50,-4.36,-11.64
1982,14,0.42,-6.31,-11.28
1982,15,2.59,-6.32,-18.82
1982,16,3.04,-2.41,-23.27
1982,17,0.75,-18.68,-28.88
1982,18,0.00,-8.15,-22.31
1982,19,0.00,1.70,-13.50
1982,20,3.00,-0.03,-9.22
1982,21,0.00,-2.08,-9.08
1982,22,15.75,0.97,-11.86
1982,23,6.36,8.92,-7.79
1982,24,0.00,-5.93,-15.66
1982,25,1.31,-9.53,-16.12
1982,26,0.00,-7.55,-18.07
1982,27,0.00,0.44,-17.78
1982,28,0.00,5.73,-6.72
1982,29,6.45,2.43,-10.20
1982,30,21.98,6.91,-2.99
1982,31,30.78,6.67,-2.40
1982,32,0.00,2.22,-9.58
1982,33,1.35,4.00,-7.90
1982,34,8.15,2.97,-3.08
1982,35,0.00,-1.53,-8.25
1982,36,0.83,-0.66,-9.35
1982,37,0.00,-3.45,-13.22
1982,38,0.00,-1.07,-16.41
