Latitude: 40.01  Longitude: -82.88
X & Y on Lambert Conformal Conic: 1386268.06 -121101.37
Tile: 11749
Elevation: 242 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
1980,115,0.00,19.02,4.21
1980,116,0.00,13.71,2.82
1980,117,0.00,14.71,0.89
1980,118,0.00,13.62,3.91
1980,119,0.00,12.83,3.55
1980,120,0.00,15.94,3.49
1980,121,0.00,17.74,4.39
1980,122,0.00,20.59,4.01
1980,123,0.00,20.33,4.39
1980,124,0.00,24.80,5.32
1980,125,0.00,27.98,7.47
1980,126,0.00,29.66,7.88
1980,127,0.00,25.91,10.49
1980,128,0.00,19.28,8.14
1980,129,0.00,13.58,0.03
1980,130,0.00,17.31,-0.40
1980,131,0.00,21.58,1.80
1980,132,6.18,28.11,10.87
1980,133,32.87,25.57,14.77
1980,134,17.19,26.54,16.00
1980,135,0.00,22.37,7.81
1980,136,0.00,19.71,3.77
1980,137,0.00,21.82,6.67
1980,138,18.20,19.97,10.85
1980,139,9.77,23.82,12.65
1980,140,8.62,22.93,13.87
1980,141,3.30,22.03,12.14
1980,142,16.01,24.77,12.59
1980,143,0.00,26.76,10.89
1980,144,2.45,24.76,15.61
1980,145,4.61,25.44,16.87
1980,146,0.00,27.01,15.87
1980,147,0.00,24.66,8.88
1980,148,0.00,24.33,5.32
1980,149,0.00,28.05,8.29
1980,150,0.00,30.52,11.00
1980,151,7.77,28.87,17.09
1980,152,0.00,28.81,18.56
1980,153,15.59,26.55,14.02
1980,154,44.84,25.14,17.31
1980,155,17.29,28.03,17.53
1980,156,0.00,24.37,12.44
1980,157,0.00,24.97,8.53
1980,158,0.00,29.95,14.83
1980,159,6.41,30.19,18.98
1980,160,6.02,25.65,13.98
1980,161,0.00,22.00,10.42
1980,162,5.44,19.20,9.21
1980,163,0.00,19.64,4.59
1980,164,0.00,23.40,5.19
1980,165,0.00,27.17,8.00
1980,166,0.00,30.79,12.03
1980,167,8.20,28.25,16.63
1980,168,16.55,23.39,10.67
1980,169,0.00,22.17,5.83
1980,170,0.00,25.36,9.11
1980,171,0.00,27.43,10.44
1980,172,4.09,24.23,8.54
1980,173,0.00,26.08,8.82
1980,174,0.00,27.97,10.28
1980,175,0.00,31.12,12.35
1980,176,10.06,27.96,17.54
1980,177,0.00,27.66,14.66
1980,178,0.00,31.15,15.51
1980,179,3.93,32.51,18.80
1980,180,3.86,32.93,18.85
1980,181,5.96,29.36,19.11
1980,182,0.00,26.65,13.12
1980,183,0.00,26.55,11.73
1980,184,0.00,31.34,15.78
1980,185,9.94,28.53,17.01
1980,186,0.00,29.28,18.94
1980,187,11.49,30.37,19.86
1980,188,0.00,28.33,15.98
1980,189,0.00,25.69,11.15
1980,190,4.89,33.34,18.24
1980,191,9.17,28.88,19.54
1980,192,2.78,29.38,19.84
1980,193,0.00,32.09,19.43
1980,194,23.40,29.50,19.47
1980,195,25.65,28.83,17.49
1980,196,0.00,30.70,14.75
1980,197,0.00,35.62,18.68
1980,198,0.00,35.34,23.36
1980,199,0.00,32.84,21.25
1980,200,0.00,31.15,16.51
1980,201,0.00,33.64,18.28
1980,202,0.00,35.72,21.28
1980,203,0.00,34.10,22.25
1980,204,29.18,28.00,19.42
1980,205,0.00,26.83,17.57
1980,206,0.00,27.55,14.06
1980,207,0.00,29.11,15.12
1980,208,0.00,30.57,16.14
1980,209,6.19,28.46,18.50
1980,210,5.04,25.94,19.32
1980,211,0.00,28.77,16.37
1980,212,0.00,29.32,18.47
1980,213,0.00,32.59,17.54
1980,214,0.00,32.34,21.61
1980,215,0.00,33.18,21.51
1980,216,14.53,29.44,19.28
1980,217,0.00,30.69,17.86
1980,218,2.48,30.73,20.18
1980,219,0.00,31.33,19.94
1980,220,0.00,30.75,19.90
1980,221,0.00,33.57,21.21
1980,222,6.66,30.83,21.42
1980,223,15.57,33.26,20.02
1980,224,31.15,31.67,20.08
1980,225,19.36,28.47,17.77
1980,226,0.00,29.38,15.40
1980,227,7.52,30.78,18.33
1980,228,15.96,27.30,19.40
1980,229,0.00,23.61,14.90
1980,230,10.68,21.51,15.90
1980,231,5.94,29.33,17.66
1980,232,13.72,29.94,19.21
1980,233,22.83,28.12,19.56
1980,234,7.17,32.19,20.46
1980,235,0.00,27.49,18.74
1980,236,0.00,27.78,14.22
1980,237,0.00,29.07,15.26
1980,238,0.00,29.97,15.46
1980,239,0.00,30.76,16.13
1980,240,0.00,31.99,17.38
1980,241,0.00,31.87,18.24
1980,242,0.00,31.22,19.07
1980,243,6.19,28.82,18.01
1980,244,15.74,28.62,17.52
1980,245,0.00,31.55,20.41
1980,246,0.00,29.35,19.02
1980,247,0.00,28.81,14.79
1980,248,15.47,30.90,15.49
1980,249,0.00,29.94,17.20
1980,250,0.00,29.71,17.70
1980,251,0.00,27.41,14.84
1980,252,0.00,29.00,15.20
1980,253,9.76,29.34,15.13
1980,254,0.00,23.64,11.32
1980,255,0.00,24.72,8.26
1980,256,0.00,28.64,9.40
1980,257,0.00,31.53,15.73
1980,258,0.00,30.99,19.89
1980,259,0.00,24.34,15.59
1980,260,0.00,23.65,11.93
1980,261,6.16,22.34,13.97
1980,262,0.00,22.83,10.09
1980,263,0.00,26.69,8.48
1980,264,0.00,30.67,12.90
1980,265,0.00,31.29,18.67
1980,266,0.00,29.79,20.11
1980,267,0.00,25.11,14.49
1980,268,0.00,22.03,8.46
1980,269,0.00,21.90,10.63
1980,270,0.00,20.10,7.76
1980,271,0.00,20.66,3.03
1980,272,0.00,24.20,5.89
1980,273,0.00,25.65,7.49
1980,274,0.00,25.13,7.48
1980,275,0.00,26.40,9.26
1980,276,4.46,22.56,9.83
1980,277,1.15,17.25,6.61
1980,278,2.08,10.91,4.43
1980,279,0.00,12.49,0.70
1980,280,0.00,15.94,-2.03
1980,281,0.00,21.16,4.29
1980,282,0.00,26.74,4.91
1980,283,0.00,24.08,8.60
1980,284,0.00,25.04,4.01
1980,285,0.00,19.86,6.66
1980,286,0.00,11.73,5.73
1980,287,0.00,13.60,-0.79
1980,288,0.53,16.06,0.16
1980,289,0.00,22.94,6.85
1980,290,0.00,25.98,10.07
1980,291,8.62,24.17,11.64
1980,292,33.91,20.91,11.46
1980,293,0.00,15.12,3.71
1980,294,0.00,14.01,1.94
1980,295,0.00,19.69,5.61
1980,296,0.00,16.32,4.72
1980,297,0.00,16.98,2.83
1980,298,13.83,17.84,4.79
1980,299,17.33,11.81,2.85
1980,300,0.00,4.53,0.96
1980,301,0.00,7.81,-3.48
1980,302,6.95,6.44,1.02
1980,303,0.00,9.45,-4.53
1980,304,0.00,11.18,-5.09
1980,305,0.00,14.77,-2.21
1980,306,0.00,11.72,0.51
1980,307,0.00,11.77,-4.38
1980,308,0.00,20.88,-0.11
1980,309,3.25,16.89,6.75
1980,310,0.00,10.58,0.68
1980,311,0.00,13.45,-1.98
1980,312,0.00,20.56,5.28
1980,313,0.00,18.37,6.02
1980,314,0.00,20.78,4.97
1980,315,0.00,13.78,1.93
1980,316,0.00,5.17,-5.40
1980,317,0.00,8.11,-7.47
1980,318,0.00,17.18,-3.13
1980,319,0.00,14.49,4.54
1980,320,0.96,7.12,3.05
1980,321,0.00,6.60,-0.10
1980,322,14.20,2.77,-1.73
1980,323,6.43,2.70,-2.72
1980,324,0.00,3.46,-6.77
1980,325,0.00,6.30,-7.80
1980,326,0.00,4.95,-4.13
1980,327,0.00,7.80,-6.29
1980,328,5.55,7.43,-1.83
1980,329,7.31,6.91,3.70
1980,330,0.00,4.41,-2.10
1980,331,0.00,2.59,-7.92
1980,332,14.15,5.86,-1.75
1980,333,4.10,4.60,0.45
1980,334,4.32,2.48,-0.68
1980,335,0.00,10.29,-1.53
1980,336,0.00,13.24,2.67
1980,337,1.03,12.24,2.05
1980,338,0.00,1.47,-7.03
1980,339,0.00,5.54,-7.17
1980,340,1.09,7.03,-0.18
1980,341,2.66,14.74,4.55
1980,342,4.62,16.19,7.79
1980,343,2.64,16.55,7.77
1980,344,8.58,9.56,3.18
1980,345,0.00,2.80,-1.28
1980,346,0.80,0.80,-3.29
1980,347,0.00,8.75,-1.74
1980,348,0.00,6.17,-1.69
1980,349,0.00,3.33,-5.12
1980,350,4.46,2.03,-4.15
1980,351,0.00,1.37,-3.21
1980,352,0.00,0.46,-8.15
1980,353,0.00,4.44,-3.92
1980,354,0.00,1.16,-9.61
1980,355,0.00,-7.48,-14.37
1980,356,0.00,-4.42,-14.70
1980,357,0.00,1.06,-12.67
1980,358,0.00,3.55,-4.15
1980,359,5.97,1.57,-7.03
1980,360,0.00,-7.77,-20.30
1980,361,0.00,-4.64,-17.53
1980,362,0.00,-2.37,-9.13
1980,363,0.00,4.97,-12.25
1980,364,7.42,3.04,-5.81
1980,365,0.00,0.82,-1.17
1981,1,2.46,0.86,-1.56
1981,2,0.00,-0.86,-6.27
1981,3,0.00,-2.77,-12.31
1981,4,0.00,-12.24,-20.33
1981,5,0.00,-7.82,-21.67
1981,6,5.20,-0.71,-15.29
1981,7,3.36,-2.04,-11.49
1981,8,0.00,-6.17,-21.12
1981,9,0.00,-6.29,-20.11
1981,10,0.00,-7.56,-19.16
1981,11,0.00,-8.41,-19.48
1981,12,0.00,-9.11,-20.36
1981,13,2.17,-2.19,-13.06
1981,14,0.00,0.86,-13.66
1981,15,0.00,-0.15,-5.85
1981,16,0.56,-2.59,-10.83
1981,17,0.00,-4.16,-10.39
1981,18,0.00,0.53,-13.31
1981,19,0.00,4.22,-12.08
1981,20,0.00,5.71,-5.06
1981,21,0.00,3.72,-1.04
1981,22,0.00,1.36,-3.31
1981,23,0.00,1.47,-1.36
1981,24,0.00,5.73,-6.53
1981,25,0.00,10.86,-5.78
1981,26,0.00,11.99,2.11
1981,27,0.00,5.86,-1.36
1981,28,0.00,3.64,-2.38
1981,29,0.00,0.10,-6.29
1981,30,0.00,-1.74,-10.27
1981,31,0.00,1.94,-13.40
1981,32,24.73,4.27,-5.66
1981,33,13.15,1.15,-10.57
1981,34,0.00,-9.79,-15.93
1981,35,0.00,-8.37,-14.61
1981,36,0.00,-4.52,-17.14
1981,37,1.74,-0.04,-9.98
1981,38,0.00,5.00,-8.46
1981,39,0.00,2.97,-7.22
1981,40,0.00,1.75,-12.00
1981,41,4.17,7.78,-4.69
1981,42,6.05,8.13,-10.78
1981,43,0.00,-8.33,-19.76
1981,44,0.00,-0.03,-17.15
1981,45,0.00,7.45,-12.29
1981,46,0.00,12.49,-7.19
1981,47,10.83,9.76,-0.85
1981,48,3.87,11.70,6.06
1981,49,5.35,14.32,5.85
1981,50,24.62,13.70,8.23
1981,51,12.14,11.02,4.79
1981,52,0.00,9.24,2.33
1981,53,5.87,14.52,1.58
1981,54,9.74,11.70,2.27
1981,55,1.02,4.36,0.39
1981,56,0.00,7.16,-0.97
1981,57,0.00,5.29,-4.04
1981,58,0.00,9.84,-3.10
1981,59,1.01,12.89,2.19
1981,60,0.00,6.51,2.20
1981,61,0.00,5.26,-0.90
1981,62,0.00,3.60,-6.46
1981,63,5.10,2.61,-3.26
1981,64,8.43,3.68,-0.75
1981,65,0.00,2.41,-4.35
1981,66,0.00,0.84,-6.92
1981,67,0.00,4.23,-4.14
1981,68,0.00,7.60,-1.48
1981,69,0.00,8.55,0.05
1981,70,0.00,5.91,-1.64
1981,71,0.00,11.63,-1.51
1981,72,0.00,12.30,-2.14
1981,73,0.00,6.87,-5.58
1981,74,0.00,13.92,-2.88
1981,75,0.00,8.19,-3.79
1981,76,0.00,3.97,-4.42
1981,77,0.88,3.35,-8.72
1981,78,0.80,-0.14,-7.44
1981,79,0.40,2.67,-4.61
1981,80,0.00,8.65,-1.59
1981,81,0.00,9.09,-2.66
1981,82,0.00,12.06,-1.64
1981,83,0.00,13.56,-4.71
1981,84,0.00,12.90,-3.65
1981,85,0.00,16.73,-1.42
1981,86,4.12,13.56,3.56
1981,87,0.00,20.37,-2.56
1981,88,0.00,24.29,7.00
1981,89,6.70,20.21,11.14
1981,90,0.00,26.39,3.93
1981,91,0.00,22.96,8.33
1981,92,0.00,21.76,2.84
1981,93,2.03,25.09,7.38
1981,94,20.98,24.01,13.04
1981,95,18.81,13.59,4.85
1981,96,0.00,10.80,-0.58
1981,97,0.00,18.20,-1.48
1981,98,0.00,23.31,8.55
1981,99,4.76,19.93,9.35
1981,100,2.55,20.27,2.22
1981,101,19.97,24.95,12.18
1981,102,36.69,22.48,12.36
1981,103,12.00,22.00,6.61
1981,104,1.11,21.39,9.27
1981,105,0.00,13.13,0.62
1981,106,0.00,18.74,-0.85
1981,107,7.43,23.23,10.37
1981,108,3.84,21.72,11.89
1981,109,2.37,16.59,4.72
1981,110,0.00,10.62,4.34
1981,111,0.00,13.44,-2.53
1981,112,10.71,16.12,2.23
1981,113,12.54,18.91,9.62
1981,114,4.01,14.30,5.67
1981,115,0.00,11.26,2.85
1981,116,2.11,14.71,-0.35
1981,117,0.00,23.95,5.64
1981,118,5.68,28.17,11.60
1981,119,12.37,22.26,12.24
1981,120,0.00,17.47,7.82
1981,121,18.01,15.26,7.16
1981,122,0.00,14.19,3.50
1981,123,0.00,19.89,1.71
1981,124,0.00,25.05,5.02
1981,125,13.79,23.64,10.47
1981,126,13.83,18.11,5.91
1981,127,0.00,15.94,1.95
1981,128,0.00,21.77,2.68
1981,129,1.31,20.70,8.32
1981,130,13.00,20.74,12.64
1981,131,25.45,18.98,10.75
1981,132,8.51,16.45,5.74
1981,133,0.00,19.27,6.07
1981,134,18.47,19.23,10.14
1981,135,7.36,14.79,9.41
1981,136,0.00,19.99,6.24
1981,137,0.00,22.18,4.88
1981,138,7.41,16.14,7.14
1981,139,4.35,15.11,6.67
1981,140,0.00,21.21,2.30
1981,141,0.00,24.06,3.81
1981,142,0.00,26.80,6.88
1981,143,0.00,27.85,10.70
1981,144,0.00,28.66,12.94
1981,145,0.00,27.69,14.65
1981,146,12.37,26.73,12.83
1981,147,20.15,23.36,15.41
1981,148,8.30,19.69,14.88
1981,149,0.00,26.25,14.71
1981,150,14.85,24.11,15.90
1981,151,6.71,21.45,12.31
1981,152,0.00,21.31,9.00
1981,153,0.00,26.47,13.75
1981,154,6.96,26.15,17.60
1981,155,2.08,27.54,18.94
1981,156,12.40,28.06,14.94
1981,157,13.21,26.88,17.70
1981,158,0.00,27.53,11.66
1981,159,0.00,29.27,13.83
1981,160,12.41,26.69,18.13
1981,161,20.66,25.63,14.92
1981,162,0.00,24.96,11.53
1981,163,0.00,28.30,15.93
1981,164,45.02,27.68,19.19
1981,165,45.66,31.21,20.69
1981,166,0.00,31.98,21.28
1981,167,4.80,30.38,20.56
1981,168,0.00,25.09,14.15
1981,169,0.00,27.19,11.84
1981,170,0.00,28.03,14.36
1981,171,0.00,27.92,16.89
1981,172,11.63,26.66,18.42
1981,173,8.08,25.56,18.49
1981,174,0.00,25.46,15.02
1981,175,0.00,30.27,12.54
1981,176,11.10,28.48,17.58
1981,177,0.00,23.85,12.34
1981,178,0.00,23.74,7.96
1981,179,0.00,27.87,9.82
1981,180,0.00,31.22,15.79
1981,181,0.00,31.12,18.71
1981,182,3.95,28.42,18.49
1981,183,0.00,27.11,17.95
1981,184,3.31,27.34,18.24
1981,185,5.84,28.71,16.99
1981,186,9.16,27.55,19.00
1981,187,0.00,30.20,18.49
1981,188,0.00,32.40,18.67
1981,189,0.00,33.05,19.84
1981,190,0.00,34.28,21.90
1981,191,0.00,31.43,20.42
1981,192,0.00,30.81,11.77
1981,193,0.00,32.02,14.77
1981,194,11.17,33.49,20.88
1981,195,0.00,29.12,20.11
1981,196,0.00,26.85,13.89
1981,197,1.32,27.50,17.18
1981,198,0.00,30.02,16.29
1981,199,0.00,31.79,16.01
1981,200,8.16,28.85,18.52
1981,201,20.56,28.92,20.82
1981,202,17.69,27.63,19.35
1981,203,0.00,24.57,15.75
1981,204,0.00,24.26,10.18
1981,205,0.00,28.57,14.13
1981,206,0.00,30.19,15.84
1981,207,11.06,29.18,18.79
1981,208,2.45,27.43,19.67
1981,209,9.02,27.60,19.96
1981,210,0.00,24.62,14.77
1981,211,0.00,25.52,9.28
1981,212,0.00,27.24,12.36
1981,213,0.00,29.42,13.50
1981,214,0.00,30.44,15.42
1981,215,9.58,29.09,18.67
1981,216,0.00,30.82,19.11
1981,217,0.00,30.07,19.93
1981,218,3.62,26.76,19.30
1981,219,0.00,26.04,18.36
1981,220,0.00,27.09,17.13
1981,221,0.00,28.01,15.56
1981,222,0.00,29.08,15.95
1981,223,0.00,27.53,16.26
1981,224,0.00,27.62,13.04
1981,225,0.00,28.82,15.29
1981,226,0.00,28.81,16.55
1981,227,1.15,27.68,19.05
1981,228,0.00,25.72,15.96
1981,229,0.00,24.41,9.52
1981,230,0.00,25.94,8.78
1981,231,0.00,28.23,10.01
1981,232,0.00,27.23,11.47
1981,233,0.00,25.96,13.76
1981,234,0.00,28.06,13.38
1981,235,0.00,29.51,11.49
1981,236,0.00,29.10,12.71
1981,237,0.00,27.97,13.28
1981,238,0.00,29.32,11.44
1981,239,0.00,30.20,13.59
1981,240,6.01,29.78,17.35
1981,241,0.00,28.00,18.86
1981,242,7.75,26.33,18.39
1981,243,7.11,27.17,18.70
1981,244,1.72,27.73,17.90
1981,245,4.21,26.11,19.38
1981,246,13.77,23.48,19.54
1981,247,0.00,26.85,17.60
1981,248,0.00,25.70,13.46
1981,249,0.00,24.89,14.96
1981,250,0.00,25.49,14.18
1981,251,12.81,23.73,15.42
1981,252,0.00,21.29,9.62
1981,253,0.00,25.96,7.57
1981,254,0.00,28.84,12.93
1981,255,0.00,29.05,14.87
1981,256,0.00,29.70,15.59
1981,257,12.24,26.10,16.38
1981,258,24.51,22.40,14.53
1981,259,1.65,21.55,10.19
1981,260,3.62,13.97,7.88
1981,261,6.39,12.56,6.77
1981,262,0.00,20.71,7.19
1981,263,0.00,21.50,9.20
1981,264,0.00,24.46,8.87
1981,265,0.00,20.16,10.55
1981,266,0.00,16.87,2.87
1981,267,0.00,20.83,2.02
1981,268,0.00,21.19,5.71
1981,269,0.00,27.60,10.63
1981,270,0.00,26.09,15.47
1981,271,0.00,20.15,5.73
1981,272,0.00,17.85,2.04
1981,273,1.32,24.40,9.54
1981,274,0.00,23.34,13.17
1981,275,0.00,15.26,4.36
1981,276,0.00,15.11,0.16
1981,277,0.00,21.84,0.77
1981,278,0.00,27.32,10.82
1981,279,4.38,23.54,12.95
1981,280,0.00,14.74,5.09
1981,281,0.00,14.28,1.28
1981,282,0.00,17.22,0.80
1981,283,0.00,18.01,3.79
1981,284,0.00,19.51,7.19
1981,285,0.00,20.08,2.96
1981,286,0.00,20.52,3.54
1981,287,0.00,20.39,3.96
1981,288,0.00,17.80,7.26
1981,289,1.50,16.49,6.19
1981,290,0.00,20.36,-0.20
1981,291,3.44,18.04,5.62
1981,292,1.15,10.46,1.27
1981,293,0.00,19.34,-1.25
1981,294,0.00,21.11,5.21
1981,295,5.65,18.47,5.53
1981,296,6.50,11.11,1.68
1981,297,0.00,8.18,-6.33
1981,298,0.00,15.16,-4.69
1981,299,11.23,16.61,5.58
1981,300,4.68,15.66,9.04
1981,301,0.00,16.75,3.02
1981,302,0.00,19.06,3.24
1981,303,0.00,22.55,3.86
1981,304,0.00,21.12,4.93
1981,305,0.00,22.15,5.63
1981,306,0.00,20.08,8.04
1981,307,0.00,20.90,7.81
1981,308,0.00,22.91,4.09
1981,309,2.77,19.33,7.69
1981,310,0.74,11.38,4.18
1981,311,0.00,11.22,-1.60
1981,312,0.00,17.47,-1.31
1981,313,3.30,11.73,2.06
1981,314,0.00,9.50,-4.94
1981,315,0.00,9.14,-1.21
1981,316,0.00,9.77,-4.95
1981,317,0.00,14.45,-5.73
1981,318,0.00,16.74,-5.10
1981,319,0.00,17.32,-4.32
1981,320,0.00,15.35,-3.79
1981,321,0.00,13.01,-1.59
1981,322,0.00,10.54,0.98
1981,323,16.80,13.26,1.34
1981,324,19.02,11.06,0.98
1981,325,0.00,1.13,-2.50
1981,326,0.00,-0.17,-4.80
1981,327,3.46,5.14,-9.55
1981,328,11.21,5.21,-2.86
1981,329,0.00,5.71,-5.50
1981,330,0.00,17.44,-2.41
1981,331,0.00,12.94,1.18
1981,332,0.00,3.98,0.56
1981,333,0.00,3.40,-2.53
1981,334,0.00,3.76,-7.58
1981,335,12.67,14.35,-2.04
1981,336,0.00,9.86,2.10
1981,337,0.00,7.09,0.85
1981,338,4.61,5.55,1.51
1981,339,0.00,3.43,-0.94
1981,340,0.00,4.57,-5.38
1981,341,0.00,7.80,-2.61
1981,342,0.00,7.09,-0.39
1981,343,0.00,-0.40,-6.32
1981,344,0.00,-1.11,-5.86
1981,345,0.00,0.33,-7.43
1981,346,0.00,0.30,-3.79
1981,347,0.00,2.93,-2.51
1981,348,0.00,1.99,-3.84
1981,349,0.00,1.48,-5.91
1981,350,0.00,0.75,-5.85
1981,351,4.66,-1.50,-4.95
1981,352,2.20,-2.98,-8.28
1981,353,0.00,-6.97,-12.11
1981,354,0.00,-6.56,-16.83
1981,355,8.63,-0.24,-15.77
1981,356,12.83,6.51,-3.76
1981,357,15.16,7.18,-0.93
1981,358,0.00,2.43,-5.45
1981,359,0.00,4.21,-7.18
1981,360,0.00,5.16,-5.04
1981,361,4.16,3.75,-2.59
1981,362,2.64,2.01,-3.14
1981,363,0.00,0.64,-4.70
1981,364,0.00,0.62,-8.59
1981,365,5.14,4.19,-5.36
1982,1,2.94,3.71,-3.47
1982,2,0.00,5.16,-7.69
1982,3,4.36,9.23,-0.57
1982,4,11.31,13.82,-1.45
1982,5,0.00,4.54,-4.41
1982,6,0.81,7.74,-2.46
1982,7,0.00,3.01,-4.97
1982,8,0.00,-2.39,-12.06
1982,9,1.65,-3.90,-14.34
1982,10,0.00,-15.70,-24.53
1982,11,0.00,-14.24,-22.79
1982,12,0.00,-7.13,-18.40
1982,13,3.84,-4.36,-11.87
1982,14,0.00,-5.79,-15.62
1982,15,0.00,-5.09,-22.53
1982,16,2.55,-2.03,-22.52
1982,17,0.00,-17.00,-28.00
1982,18,0.00,-5.22,-22.30
1982,19,0.00,-0.13,-12.92
1982,20,0.00,2.12,-6.42
1982,21,5.98,0.66,-5.45
1982,22,15.90,3.98,-7.67
1982,23,29.60,8.18,-5.63
1982,24,0.00,-4.20,-14.64
1982,25,3.50,-6.87,-13.99
1982,26,0.00,-5.87,-20.92
1982,27,0.00,0.88,-21.20
1982,28,0.00,5.09,-7.73
1982,29,0.00,3.95,-10.53
1982,30,11.20,8.77,-3.24
1982,31,33.23,8.01,-1.57
1982,32,0.00,3.00,-7.51
1982,33,0.00,3.30,-6.04
1982,34,5.74,3.30,-3.07
1982,35,0.00,-1.21,-7.30
1982,36,0.00,0.65,-6.03
1982,37,0.00,-1.93,-12.17
1982,38,0.00,-0.08,-15.13
1982,39,0.00,1.13,-10.43
1982,40,7.21,-0.67,-10.63
