Latitude: 39.59  Longitude: -84.22
X & Y on Lambert Conformal Conic: 1287494.12 -186263.25
Tile: 11568
Elevation: 293 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
1980,193,0.00,31.67,19.10
1980,194,5.24,31.68,19.55
1980,195,0.00,29.00,18.51
1980,196,0.00,31.26,15.76
1980,197,0.00,36.71,18.99
1980,198,0.00,35.12,22.06
1980,199,0.00,31.05,21.87
1980,200,0.00,31.54,16.18
1980,201,0.00,33.99,18.06
1980,202,0.00,35.28,21.68
1980,203,42.61,31.95,21.63
1980,204,11.19,26.80,18.94
1980,205,0.00,26.72,15.84
1980,206,0.00,27.75,14.05
1980,207,0.00,29.05,14.33
1980,208,0.00,30.41,16.11
1980,209,32.28,25.22,18.76
1980,210,6.29,25.70,18.61
1980,211,0.00,28.30,14.39
1980,212,0.00,28.77,17.02
1980,213,0.00,33.16,18.99
1980,214,7.25,31.40,20.40
1980,215,44.79,32.88,20.81
1980,216,15.36,29.19,18.94
1980,217,0.00,29.87,18.83
1980,218,0.00,29.66,19.76
1980,219,17.31,31.29,19.27
1980,220,0.00,32.56,19.72
1980,221,0.00,33.36,21.51
1980,222,7.00,32.60,21.85
1980,223,3.60,33.70,20.35
1980,224,12.44,31.58,20.36
1980,225,0.00,28.03,17.90
1980,226,3.22,29.01,16.34
1980,227,17.90,29.67,18.07
1980,228,6.07,25.67,19.35
1980,229,2.87,23.48,17.02
1980,230,7.79,25.47,15.40
1980,231,17.55,29.58,18.02
1980,232,0.00,28.73,19.41
1980,233,0.00,31.86,19.96
1980,234,0.00,31.70,20.82
1980,235,0.00,27.90,18.44
1980,236,0.00,26.93,15.79
1980,237,0.00,28.29,15.48
1980,238,0.00,29.38,15.34
1980,239,0.00,30.71,15.82
1980,240,0.00,31.48,17.33
1980,241,0.00,32.08,18.37
1980,242,3.55,30.87,18.86
1980,243,0.00,28.18,18.56
1980,244,0.00,30.00,18.19
1980,245,3.74,30.99,19.67
1980,246,3.68,28.45,19.24
1980,247,0.00,28.47,14.35
1980,248,0.00,30.96,15.97
1980,249,0.00,29.63,17.09
1980,250,0.00,29.67,17.34
1980,251,0.00,28.30,15.80
1980,252,0.00,29.42,16.03
1980,253,14.69,31.13,15.58
1980,254,0.00,24.24,10.48
1980,255,0.00,25.35,7.98
1980,256,0.00,29.34,8.52
1980,257,0.00,31.14,14.18
1980,258,0.00,30.36,17.56
1980,259,0.00,22.59,14.89
1980,260,11.68,21.68,11.28
1980,261,0.00,20.41,12.60
1980,262,0.00,22.82,8.29
1980,263,0.00,26.91,9.03
1980,264,0.00,29.62,12.11
1980,265,0.00,31.08,18.19
1980,266,0.00,30.03,19.94
1980,267,0.00,22.53,12.67
1980,268,0.00,22.83,9.50
1980,269,0.00,21.88,11.20
1980,270,0.00,19.04,6.99
1980,271,0.00,20.67,3.50
1980,272,0.00,24.11,5.23
1980,273,0.00,25.48,7.93
1980,274,0.00,24.85,8.11
1980,275,5.89,26.01,9.33
1980,276,0.00,21.29,8.50
1980,277,2.10,14.27,5.82
1980,278,0.00,10.21,3.39
1980,279,0.00,12.47,0.67
1980,280,0.00,16.31,-2.24
1980,281,0.00,21.60,1.66
1980,282,0.00,26.99,4.87
1980,283,0.00,23.90,7.11
1980,284,0.00,25.58,6.17
1980,285,0.00,16.16,5.98
1980,286,0.00,11.93,3.94
1980,287,0.00,14.90,-1.52
1980,288,0.00,21.00,0.75
1980,289,0.00,24.72,6.66
1980,290,0.00,26.08,11.29
1980,291,43.30,21.29,14.11
1980,292,0.00,17.75,10.17
1980,293,0.00,13.79,3.12
1980,294,0.00,15.99,1.66
1980,295,0.00,20.41,4.86
1980,296,0.00,17.54,4.02
1980,297,0.00,18.28,3.39
1980,298,24.29,15.74,4.35
1980,299,0.00,7.61,2.32
1980,300,0.00,4.39,-0.46
1980,301,8.81,7.70,-3.97
1980,302,1.93,6.02,-0.65
1980,303,0.00,8.95,-5.06
1980,304,0.00,11.35,-5.37
1980,305,0.00,15.60,-2.18
1980,306,0.00,13.10,0.57
1980,307,0.00,13.32,-3.55
1980,308,4.28,20.49,-0.17
1980,309,0.00,14.74,5.48
1980,310,0.00,11.02,1.09
1980,311,0.00,14.28,-3.32
1980,312,0.00,21.23,3.00
1980,313,0.00,16.81,7.02
1980,314,0.00,20.64,7.88
1980,315,0.00,10.99,3.01
1980,316,0.00,5.91,-5.87
1980,317,0.00,8.83,-6.84
1980,318,0.00,18.39,-3.55
1980,319,0.00,14.08,3.12
1980,320,2.96,6.50,2.47
1980,321,0.00,6.00,-1.09
1980,322,18.95,1.91,-1.41
1980,323,0.00,2.65,-4.20
1980,324,0.00,4.39,-8.54
1980,325,0.00,6.61,-8.86
1980,326,0.00,5.71,-5.43
1980,327,0.00,8.06,-6.31
1980,328,6.29,7.00,-1.93
1980,329,6.03,6.45,2.90
1980,330,0.00,4.12,-3.27
1980,331,17.46,2.57,-7.60
1980,332,5.16,6.17,-3.48
1980,333,2.78,1.99,-0.62
1980,334,0.00,3.03,-0.78
1980,335,0.00,12.29,-1.93
1980,336,0.00,14.12,2.26
1980,337,2.06,12.85,2.20
1980,338,0.00,1.72,-5.92
1980,339,0.00,7.56,-6.09
1980,340,0.00,11.45,-0.95
1980,341,2.19,17.98,6.63
1980,342,0.00,16.91,8.28
1980,343,9.87,16.68,8.33
1980,344,4.75,7.73,3.12
1980,345,0.00,2.02,-2.74
1980,346,0.00,1.05,-3.35
1980,347,0.00,11.61,-2.27
1980,348,0.00,6.27,-1.84
1980,349,0.00,2.33,-5.50
1980,350,3.53,3.19,-4.18
1980,351,0.00,1.26,-3.42
1980,352,0.00,1.31,-9.62
1980,353,0.00,6.25,-5.67
1980,354,0.00,-2.36,-9.48
1980,355,0.00,-7.34,-16.14
1980,356,0.00,-4.61,-15.58
1980,357,0.00,2.51,-12.54
1980,358,3.47,2.30,-7.38
1980,359,4.14,0.92,-5.29
1980,360,0.00,-7.82,-19.59
1980,361,0.00,-4.53,-15.49
1980,362,0.00,-2.44,-10.37
1980,363,0.00,4.66,-12.90
1980,364,4.68,2.27,-8.33
1980,365,0.00,0.43,-3.24
1981,1,0.79,0.75,-1.79
1981,2,0.00,-0.97,-6.74
1981,3,0.00,-0.54,-9.40
1981,4,0.00,-11.32,-17.66
1981,5,0.00,-6.43,-19.38
1981,6,4.11,-0.61,-14.72
1981,7,0.00,-3.53,-10.37
1981,8,0.00,-7.05,-18.23
1981,9,0.00,-6.46,-18.63
1981,10,0.00,-6.64,-18.07
1981,11,0.00,-7.83,-17.04
1981,12,0.00,-7.23,-19.46
1981,13,0.00,-0.04,-14.63
1981,14,0.00,0.92,-7.96
1981,15,0.00,0.15,-5.83
1981,16,0.00,-4.12,-12.61
1981,17,0.00,-4.65,-11.29
1981,18,0.00,2.07,-9.95
1981,19,0.00,5.76,-8.78
1981,20,0.00,5.55,-3.87
1981,21,0.00,3.01,-0.50
1981,22,0.00,1.82,-2.43
1981,23,0.00,2.86,-2.27
1981,24,0.00,8.56,-6.19
1981,25,0.00,13.91,-4.23
1981,26,0.00,11.88,1.64
1981,27,0.00,6.09,-1.21
1981,28,0.00,3.66,-3.08
1981,29,0.00,0.08,-7.39
1981,30,0.00,-1.81,-9.37
1981,31,11.13,2.79,-11.62
1981,32,15.79,4.31,-7.06
1981,33,0.00,-4.16,-10.23
1981,34,0.00,-9.48,-16.75
1981,35,0.00,-7.96,-15.96
1981,36,0.00,-3.19,-18.00
1981,37,0.00,0.74,-11.79
1981,38,0.00,4.80,-6.10
1981,39,0.00,-0.36,-7.41
1981,40,1.66,2.38,-11.45
1981,41,22.80,8.62,-6.02
1981,42,2.92,0.51,-11.79
1981,43,0.00,-8.46,-21.87
1981,44,0.00,1.06,-18.40
1981,45,0.00,7.46,-12.84
1981,46,1.64,13.04,-7.37
1981,47,10.56,9.75,-1.58
1981,48,1.93,11.62,5.98
1981,49,5.16,14.22,6.25
1981,50,8.62,12.76,6.99
1981,51,0.00,11.26,3.48
1981,52,0.00,10.21,0.84
1981,53,6.49,14.70,1.51
1981,54,2.37,8.34,2.17
1981,55,0.00,5.28,-0.07
1981,56,0.00,10.46,-1.25
1981,57,0.00,4.87,-3.49
1981,58,1.56,11.92,-4.04
1981,59,0.00,12.56,-0.27
1981,60,0.00,5.66,1.34
1981,61,0.00,4.75,-2.04
1981,62,2.65,5.14,-5.14
1981,63,15.83,2.85,-3.80
1981,64,5.36,3.25,-1.49
1981,65,0.00,3.17,-6.06
1981,66,0.00,1.89,-7.33
1981,67,0.00,4.61,-4.79
1981,68,0.00,7.08,-5.00
1981,69,0.00,8.37,-3.02
1981,70,0.00,4.38,-3.19
1981,71,0.00,12.90,-3.27
1981,72,0.00,12.16,-2.69
1981,73,0.00,7.60,-7.35
1981,74,3.72,14.53,-4.61
1981,75,0.00,5.81,-3.58
1981,76,0.00,8.18,-3.15
1981,77,0.00,3.36,-6.77
1981,78,0.00,-0.13,-7.77
1981,79,0.00,2.75,-5.84
1981,80,0.00,9.35,-4.17
1981,81,0.00,7.65,-2.51
1981,82,0.00,12.11,-2.77
1981,83,0.00,14.98,-4.35
1981,84,0.00,12.95,-2.90
1981,85,9.81,18.81,-0.74
1981,86,0.00,12.54,3.54
1981,87,0.00,22.86,-0.42
1981,88,9.50,23.04,5.93
1981,89,0.00,18.25,9.89
1981,90,0.00,27.26,4.12
1981,91,0.00,21.34,8.74
1981,92,0.00,22.19,2.31
1981,93,3.70,24.43,7.01
1981,94,22.36,21.45,11.81
1981,95,0.00,10.41,4.35
1981,96,0.00,11.71,-0.69
1981,97,0.00,19.67,0.03
1981,98,0.00,22.82,6.49
1981,99,0.00,18.69,10.45
1981,100,4.03,21.45,4.94
1981,101,19.59,26.25,10.89
1981,102,3.51,22.88,14.01
1981,103,3.75,24.44,9.66
1981,104,0.00,20.19,8.21
1981,105,0.00,13.83,0.10
1981,106,7.85,19.18,0.32
1981,107,13.05,24.13,7.93
1981,108,0.00,21.12,11.42
1981,109,10.30,15.19,7.01
1981,110,0.00,10.38,4.26
1981,111,1.58,13.62,-2.68
1981,112,32.59,18.38,1.54
1981,113,8.61,19.22,8.82
1981,114,1.40,11.02,4.32
1981,115,0.00,14.20,3.59
1981,116,0.00,21.05,5.11
1981,117,0.00,26.57,8.26
1981,118,12.60,27.90,12.50
1981,119,0.00,18.66,12.85
1981,120,7.77,17.36,7.78
1981,121,5.62,13.21,7.51
1981,122,0.00,15.20,3.80
1981,123,0.00,20.68,2.93
1981,124,0.00,25.86,5.45
1981,125,20.06,21.71,9.50
1981,126,6.58,14.49,6.38
1981,127,0.00,15.81,1.88
1981,128,0.00,22.08,2.60
1981,129,0.00,18.94,7.46
1981,130,14.50,19.76,11.66
1981,131,8.93,15.91,9.52
1981,132,0.00,15.67,4.85
1981,133,3.65,19.07,5.89
1981,134,24.66,17.42,9.28
1981,135,4.77,13.96,8.18
1981,136,0.00,20.95,5.34
1981,137,3.32,21.70,6.35
1981,138,23.08,12.92,6.87
1981,139,7.07,15.09,5.69
1981,140,0.00,19.97,3.52
1981,141,0.00,23.71,3.83
1981,142,0.00,26.08,6.12
1981,143,0.00,27.40,11.49
1981,144,0.00,28.19,12.85
1981,145,0.00,24.75,15.45
1981,146,19.63,24.57,14.30
1981,147,12.59,21.07,15.01
1981,148,0.00,20.93,14.05
1981,149,5.11,26.38,10.40
1981,150,18.06,23.80,14.18
1981,151,0.00,21.75,12.96
1981,152,4.22,17.79,9.90
1981,153,0.00,26.91,12.69
1981,154,3.50,26.36,17.50
1981,155,0.00,27.39,18.90
1981,156,21.71,27.70,17.64
1981,157,0.00,26.02,18.75
1981,158,0.00,27.42,11.29
1981,159,3.81,29.36,13.19
1981,160,3.82,27.94,16.69
1981,161,0.00,25.55,16.70
1981,162,0.00,25.68,12.79
1981,163,8.80,27.64,16.30
1981,164,11.60,29.32,19.54
1981,165,0.00,31.47,21.89
1981,166,0.00,31.82,21.86
1981,167,2.91,29.10,19.79
1981,168,0.00,24.31,11.52
1981,169,0.00,27.06,11.94
1981,170,0.00,26.97,13.99
1981,171,0.00,28.74,15.03
1981,172,11.38,27.03,17.69
1981,173,0.00,26.26,18.76
1981,174,0.00,26.55,15.56
1981,175,2.91,30.30,13.37
1981,176,0.00,28.11,17.39
1981,177,0.00,25.27,14.04
1981,178,0.00,25.63,8.98
1981,179,0.00,28.91,10.46
1981,180,0.00,31.64,14.84
1981,181,19.25,31.66,18.97
1981,182,0.00,28.66,18.82
1981,183,10.61,26.46,17.39
1981,184,8.50,26.15,17.75
1981,185,27.78,27.31,16.59
1981,186,2.80,26.09,18.45
1981,187,0.00,30.19,18.50
1981,188,0.00,31.53,18.79
1981,189,0.00,32.87,20.38
1981,190,0.00,33.32,22.56
1981,191,0.00,30.99,21.42
1981,192,0.00,30.94,12.99
1981,193,0.00,31.54,13.88
1981,194,12.13,34.26,18.76
1981,195,0.00,29.85,21.04
1981,196,0.00,26.61,15.37
1981,197,0.00,28.86,17.92
1981,198,0.00,30.18,16.48
1981,199,0.00,31.48,16.11
1981,200,20.10,27.87,18.15
1981,201,19.57,28.92,20.00
1981,202,6.92,26.85,18.42
1981,203,0.00,25.39,15.67
1981,204,0.00,24.30,11.80
1981,205,0.00,28.97,14.73
1981,206,0.00,30.04,16.17
1981,207,0.00,29.20,19.48
1981,208,10.73,28.39,20.99
1981,209,5.43,27.05,19.51
1981,210,0.00,23.48,13.69
1981,211,0.00,25.19,9.05
1981,212,0.00,27.98,11.45
1981,213,0.00,29.58,13.93
1981,214,0.00,30.64,16.30
1981,215,0.00,28.61,18.92
1981,216,0.00,30.96,18.97
1981,217,19.15,31.47,19.72
1981,218,8.65,27.82,19.57
1981,219,0.00,25.52,18.37
1981,220,0.00,26.09,17.34
1981,221,0.00,27.47,15.61
1981,222,7.57,28.93,15.98
1981,223,0.00,26.65,16.89
1981,224,0.00,26.37,13.02
1981,225,0.00,28.83,13.97
1981,226,1.42,27.97,15.54
1981,227,2.23,27.41,17.43
1981,228,0.00,24.81,16.21
1981,229,0.00,24.16,10.59
1981,230,0.00,26.00,8.40
1981,231,0.00,27.82,10.66
1981,232,0.00,27.07,11.50
1981,233,0.00,25.27,13.11
1981,234,0.00,27.94,12.00
1981,235,0.00,29.12,11.32
1981,236,0.00,28.86,13.31
1981,237,0.00,28.64,14.56
1981,238,0.00,29.57,12.75
1981,239,0.00,27.67,14.60
1981,240,0.00,28.49,18.06
1981,241,8.94,27.79,18.87
1981,242,15.15,27.18,18.71
1981,243,6.46,29.57,18.68
1981,244,9.03,26.74,18.75
1981,245,21.32,24.18,18.82
1981,246,15.23,25.30,19.37
1981,247,0.00,26.12,17.45
1981,248,0.00,25.72,13.03
1981,249,0.00,25.20,13.52
1981,250,5.99,25.53,13.24
1981,251,0.00,23.20,13.65
1981,252,0.00,21.95,9.70
1981,253,0.00,26.15,8.46
1981,254,0.00,28.33,11.88
1981,255,0.00,28.81,13.70
1981,256,0.00,29.48,14.83
1981,257,23.06,27.00,16.28
1981,258,0.00,21.49,14.74
1981,259,1.32,17.09,9.44
1981,260,1.00,14.92,7.41
1981,261,0.00,14.87,7.45
1981,262,0.00,20.73,6.83
1981,263,0.00,23.10,9.79
1981,264,0.00,24.32,10.93
1981,265,0.00,19.28,9.27
1981,266,0.00,18.26,2.72
1981,267,0.00,21.54,2.48
1981,268,0.00,22.52,6.08
1981,269,0.00,28.15,12.33
1981,270,0.00,24.97,14.20
1981,271,0.00,20.75,6.20
1981,272,2.33,17.46,2.89
1981,273,0.00,27.70,6.40
1981,274,0.00,23.45,12.15
1981,275,0.00,15.21,4.04
1981,276,0.00,15.91,-0.86
1981,277,0.00,22.01,1.11
1981,278,9.67,27.19,10.48
1981,279,3.57,21.77,14.31
1981,280,0.00,15.94,4.01
1981,281,0.00,15.27,0.79
1981,282,0.00,17.66,1.41
1981,283,0.00,19.09,4.62
1981,284,0.00,19.29,8.08
1981,285,0.00,20.39,3.84
1981,286,0.00,21.78,5.72
1981,287,0.00,20.82,3.72
1981,288,0.00,16.16,7.21
1981,289,0.00,17.18,7.60
1981,290,3.36,21.81,3.31
1981,291,1.41,15.58,5.01
1981,292,0.00,10.68,2.51
1981,293,0.00,19.70,-0.06
1981,294,0.00,21.19,4.52
1981,295,5.69,15.22,5.74
1981,296,0.00,9.25,0.84
1981,297,0.00,7.31,-7.46
1981,298,13.56,14.94,-5.42
1981,299,26.97,15.18,2.29
1981,300,18.50,12.79,7.55
1981,301,0.00,16.69,1.39
1981,302,0.00,18.41,2.90
1981,303,0.00,22.91,4.43
1981,304,0.00,22.33,6.11
1981,305,0.00,22.04,8.49
1981,306,0.00,19.83,9.32
1981,307,0.00,21.45,10.63
1981,308,1.53,23.41,7.93
1981,309,3.41,18.12,9.31
1981,310,0.00,9.34,4.96
1981,311,0.00,11.86,-2.21
1981,312,4.99,18.16,-1.08
1981,313,6.69,9.01,0.03
1981,314,0.00,8.24,-4.31
1981,315,0.00,10.72,-1.67
1981,316,0.00,9.56,-2.91
1981,317,0.00,12.95,-4.25
1981,318,0.00,15.50,-3.09
1981,319,0.00,16.73,-3.81
1981,320,0.00,15.14,-2.95
1981,321,0.00,12.11,-0.60
1981,322,0.00,11.51,-0.79
1981,323,28.71,15.83,1.70
1981,324,4.98,7.30,0.68
1981,325,0.00,-0.40,-2.51
1981,326,0.00,1.62,-4.25
1981,327,9.14,5.89,-8.23
1981,328,0.00,4.61,-4.21
1981,329,0.00,6.62,-3.95
1981,330,5.78,17.46,-1.50
1981,331,0.00,8.71,1.76
1981,332,0.00,4.43,-0.90
1981,333,0.00,4.33,-3.86
1981,334,18.82,5.51,-5.67
1981,335,6.88,15.19,-1.79
1981,336,0.00,6.57,1.70
1981,337,3.29,8.18,-0.72
1981,338,0.00,4.82,0.54
1981,339,0.00,2.62,-2.77
1981,340,0.00,5.53,-7.30
1981,341,0.00,9.76,-3.52
1981,342,0.00,5.55,0.29
1981,343,0.00,-0.50,-5.46
1981,344,0.00,-1.20,-6.15
1981,345,0.00,1.31,-8.66
1981,346,0.00,0.31,-6.57
1981,347,0.00,3.58,-3.66
1981,348,0.00,2.98,-3.06
1981,349,0.00,2.06,-5.21
1981,350,7.01,-0.19,-8.46
1981,351,6.45,-1.25,-7.62
1981,352,0.00,-4.56,-10.66
1981,353,0.00,-9.96,-17.73
1981,354,2.48,-6.25,-21.05
1981,355,11.52,1.08,-17.50
1981,356,17.51,7.99,-3.31
1981,357,0.00,5.36,-1.47
1981,358,0.00,0.72,-7.41
1981,359,0.00,4.40,-8.72
1981,360,4.76,5.13,-5.31
1981,361,0.00,3.78,-2.67
1981,362,3.43,1.75,-2.77
1981,363,0.00,-1.95,-6.23
1981,364,0.00,1.85,-10.85
1981,365,7.20,4.62,-7.18
1982,1,0.00,-0.04,-4.79
1982,2,4.12,5.13,-6.43
1982,3,13.92,10.90,-2.41
1982,4,0.00,10.86,-0.08
1982,5,0.00,4.44,-6.22
1982,6,3.95,8.29,-3.51
1982,7,0.00,-0.29,-5.35
1982,8,1.76,-2.23,-13.68
1982,9,0.00,-6.62,-16.86
1982,10,0.00,-19.87,-27.14
1982,11,0.00,-13.62,-25.14
1982,12,4.87,-6.89,-18.57
1982,13,2.35,-3.68,-13.54
1982,14,1.00,-6.42,-11.97
1982,15,2.33,-2.27,-21.92
1982,16,0.00,-5.09,-23.72
1982,17,0.00,-15.06,-28.36
1982,18,0.00,-3.10,-23.61
1982,19,0.00,0.22,-13.12
1982,20,4.40,1.35,-5.38
1982,21,0.00,0.27,-4.73
1982,22,43.25,6.70,-7.60
1982,23,0.00,8.52,-5.95
1982,24,3.66,-7.36,-14.89
1982,25,4.96,-4.52,-15.00
1982,26,0.00,-7.51,-17.88
1982,27,0.00,2.82,-18.98
1982,28,0.00,4.62,-10.46
1982,29,5.60,6.04,-9.72
1982,30,47.64,9.43,-5.23
1982,31,25.55,7.72,-1.97
1982,32,0.00,-0.33,-6.82
1982,33,4.80,3.55,-6.02
1982,34,10.08,1.65,-4.77
1982,35,0.00,-3.30,-7.58
1982,36,0.84,0.60,-7.68
1982,37,0.00,-6.99,-14.37
1982,38,0.00,-0.28,-16.84
1982,39,9.96,0.82,-11.96
