Latitude: 41.34  Longitude: -84.43
X & Y on Lambert Conformal Conic: 1236132.28 -7183.16
Tile: 11748
Elevation: 213 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
1981,90,0.00,26.53,4.10
1981,91,0.00,21.47,6.42
1981,92,0.00,22.58,0.51
1981,93,9.31,24.48,6.78
1981,94,1.12,19.88,10.63
1981,95,0.00,9.63,1.46
1981,96,0.00,11.90,-2.74
1981,97,0.00,19.42,-1.37
1981,98,7.27,22.89,5.20
1981,99,0.00,18.38,7.66
1981,100,7.04,18.04,2.99
1981,101,3.21,21.35,8.67
1981,102,3.01,14.68,8.07
1981,103,34.89,16.18,4.22
1981,104,0.00,16.45,5.45
1981,105,0.00,11.67,-0.92
1981,106,3.08,17.45,-0.01
1981,107,4.29,24.09,5.35
1981,108,0.00,19.85,8.65
1981,109,2.56,13.64,5.22
1981,110,0.00,9.66,1.95
1981,111,0.00,11.71,-2.89
1981,112,7.93,16.19,0.02
1981,113,0.68,17.60,6.19
1981,114,0.00,11.44,2.48
1981,115,0.00,10.39,-0.02
1981,116,0.00,15.86,0.22
1981,117,9.03,22.53,3.72
1981,118,21.55,23.58,7.82
1981,119,1.32,14.72,8.05
1981,120,4.91,16.83,4.67
1981,121,4.03,14.70,6.06
1981,122,0.00,14.17,1.84
1981,123,0.00,20.71,2.66
1981,124,0.00,25.46,6.01
1981,125,10.03,22.16,10.20
1981,126,0.00,15.61,4.47
1981,127,0.00,16.40,0.29
1981,128,2.07,21.25,0.77
1981,129,9.61,18.52,5.90
1981,130,10.97,16.66,10.84
1981,131,0.94,10.22,6.22
1981,132,0.00,16.41,3.45
1981,133,0.00,16.43,3.38
1981,134,25.48,12.11,5.99
1981,135,3.22,11.60,5.94
1981,136,0.00,21.47,4.79
1981,137,0.00,20.34,4.94
1981,138,0.00,13.90,3.76
1981,139,0.00,17.72,4.13
1981,140,0.00,22.71,1.99
1981,141,0.00,26.31,4.57
1981,142,0.00,27.43,7.30
1981,143,0.00,26.12,13.35
1981,144,6.66,28.59,13.74
1981,145,0.00,25.74,14.91
1981,146,8.09,25.24,14.33
1981,147,9.03,19.62,15.05
1981,148,0.00,23.56,12.57
1981,149,7.06,26.76,10.58
1981,150,0.00,24.30,13.48
1981,151,0.00,21.08,8.46
1981,152,0.00,23.40,6.18
1981,153,6.28,25.13,10.60
1981,154,9.93,28.25,15.82
1981,155,0.00,27.02,13.42
1981,156,14.63,27.25,12.71
1981,157,0.00,26.43,16.08
1981,158,0.00,28.42,10.89
1981,159,40.04,30.25,16.42
1981,160,15.30,25.83,14.58
1981,161,0.00,24.48,13.48
1981,162,0.00,25.33,11.23
1981,163,14.12,26.92,13.74
1981,164,57.62,24.83,17.34
1981,165,0.00,30.68,19.39
1981,166,0.00,32.26,20.76
1981,167,0.00,27.13,18.37
1981,168,0.00,25.09,11.19
1981,169,0.00,27.92,12.02
1981,170,0.00,26.06,14.85
1981,171,10.15,26.42,14.03
1981,172,42.81,27.24,15.66
1981,173,0.00,24.16,16.49
1981,174,0.00,24.87,13.04
1981,175,25.30,29.87,14.19
1981,176,0.00,26.93,16.82
1981,177,0.00,23.78,11.53
1981,178,0.00,24.22,9.98
1981,179,0.00,27.65,11.32
1981,180,0.00,33.00,16.18
1981,181,0.00,31.46,19.54
1981,182,0.00,27.65,16.55
1981,183,3.28,28.15,16.70
1981,184,2.38,27.82,15.77
1981,185,0.00,28.95,16.55
1981,186,0.00,30.49,17.23
1981,187,0.00,31.91,17.75
1981,188,0.00,34.21,16.84
1981,189,0.00,34.44,19.81
1981,190,0.00,34.43,21.76
1981,191,0.00,31.62,16.30
1981,192,0.00,32.52,15.51
1981,193,0.00,32.16,17.36
1981,194,0.00,31.98,20.19
1981,195,0.00,29.39,16.67
1981,196,0.00,27.93,15.83
1981,197,0.00,29.11,17.41
1981,198,0.00,31.51,16.29
1981,199,0.00,33.53,16.71
1981,200,13.12,28.53,18.66
1981,201,6.73,28.75,19.91
1981,202,0.00,26.85,18.30
1981,203,0.00,25.32,12.16
1981,204,0.00,24.79,10.50
1981,205,0.00,28.93,12.12
1981,206,22.17,30.40,13.96
1981,207,0.00,27.92,17.12
1981,208,9.71,23.64,17.39
1981,209,5.15,24.64,15.42
1981,210,0.00,23.82,13.00
1981,211,0.00,26.54,10.16
1981,212,0.00,28.77,11.41
1981,213,0.00,29.70,12.94
1981,214,5.63,30.64,14.73
1981,215,12.26,28.03,16.45
1981,216,0.00,30.26,18.41
1981,217,1.42,28.60,16.57
1981,218,0.00,27.15,17.38
1981,219,0.00,29.55,17.40
1981,220,2.16,26.71,15.95
1981,221,0.00,28.50,14.13
1981,222,2.50,28.67,15.49
1981,223,0.00,26.93,16.11
1981,224,0.00,27.87,14.06
1981,225,0.00,30.00,15.82
1981,226,1.82,27.59,16.82
1981,227,0.00,26.45,17.00
1981,228,0.00,24.19,13.46
1981,229,0.00,24.69,7.10
1981,230,0.00,25.70,6.86
1981,231,0.00,27.08,8.33
1981,232,0.00,28.14,10.70
1981,233,0.00,28.43,11.55
1981,234,0.00,28.61,9.38
1981,235,0.00,29.44,9.63
1981,236,0.00,29.30,11.71
1981,237,0.00,28.65,13.18
1981,238,0.00,28.82,13.17
1981,239,5.78,26.94,14.97
1981,240,7.76,28.09,16.92
1981,241,10.75,28.34,18.33
1981,242,4.30,28.64,16.67
1981,243,4.19,27.66,17.76
1981,244,9.50,26.98,17.76
1981,245,27.78,24.10,18.55
1981,246,72.05,21.12,17.84
1981,247,9.89,24.18,16.15
1981,248,0.00,22.53,14.90
1981,249,0.00,22.43,15.22
1981,250,7.61,25.10,13.88
1981,251,0.00,22.66,12.83
1981,252,0.00,21.42,7.55
1981,253,0.00,27.34,9.39
1981,254,0.00,29.06,14.31
1981,255,0.00,29.21,15.72
1981,256,0.00,29.72,15.61
1981,257,4.27,27.23,17.32
1981,258,0.00,23.06,10.41
1981,259,5.37,18.15,8.43
1981,260,3.63,13.86,8.24
1981,261,0.00,16.61,6.92
1981,262,0.00,22.92,6.41
1981,263,0.00,21.38,6.00
1981,264,3.49,23.38,7.61
1981,265,0.00,17.86,7.45
1981,266,0.00,17.84,1.72
1981,267,0.00,21.75,2.51
1981,268,0.00,21.90,6.07
1981,269,9.82,28.15,12.23
1981,270,0.00,23.62,11.96
1981,271,0.00,18.54,5.74
1981,272,15.00,15.10,3.95
1981,273,4.53,21.29,6.97
1981,274,0.00,20.72,9.98
1981,275,0.00,13.41,1.94
1981,276,0.00,14.74,-1.78
1981,277,0.00,17.10,1.56
1981,278,19.31,21.86,8.36
1981,279,0.00,20.15,11.20
1981,280,0.00,15.42,4.05
1981,281,0.00,14.82,-0.49
1981,282,0.00,15.76,0.00
1981,283,0.00,15.98,2.62
1981,284,0.00,17.06,3.48
1981,285,0.00,17.98,2.61
1981,286,0.00,20.22,3.29
1981,287,0.00,19.51,4.12
1981,288,0.00,17.02,7.35
1981,289,0.00,16.31,2.12
1981,290,9.04,18.42,1.99
1981,291,2.00,14.41,2.83
1981,292,0.00,9.76,1.36
1981,293,0.00,20.02,1.39
1981,294,6.11,15.01,4.50
1981,295,19.51,7.25,2.94
1981,296,0.00,6.41,-1.73
1981,297,0.00,6.50,-6.45
1981,298,1.29,11.48,-5.45
1981,299,15.08,11.66,0.54
1981,300,20.59,11.20,6.20
1981,301,0.00,15.80,0.46
1981,302,0.00,14.97,2.67
1981,303,0.00,20.78,4.01
1981,304,0.00,21.05,5.33
1981,305,0.00,20.93,7.91
1981,306,0.00,18.41,9.93
1981,307,0.00,17.93,5.14
1981,308,0.89,21.31,5.12
1981,309,1.07,18.22,7.13
1981,310,0.00,9.23,3.68
1981,311,0.00,11.22,-2.66
1981,312,0.00,16.35,-1.08
1981,313,0.00,9.21,-0.49
1981,314,0.00,8.08,-6.18
1981,315,0.00,10.62,-4.70
1981,316,0.00,9.29,-3.29
1981,317,0.00,11.94,-4.84
1981,318,0.00,13.92,-3.49
1981,319,0.00,14.75,-3.66
1981,320,0.00,13.57,-3.23
1981,321,0.00,11.88,-2.00
1981,322,0.00,11.33,1.56
1981,323,13.91,9.43,2.90
1981,324,2.33,5.63,0.13
1981,325,0.00,1.72,-1.48
1981,326,0.00,-0.06,-4.83
1981,327,6.93,3.25,-9.29
1981,328,0.00,3.89,-5.47
1981,329,0.00,4.26,-6.73
1981,330,1.84,15.09,-3.45
1981,331,0.00,8.51,1.63
1981,332,0.00,3.30,0.02
1981,333,0.00,2.24,-1.65
1981,334,3.21,3.78,-6.38
1981,335,0.00,13.92,-3.52
1981,336,0.00,6.35,-0.09
1981,337,3.64,7.39,-2.55
1981,338,1.34,4.41,-1.48
1981,339,0.00,4.22,-2.06
1981,340,0.00,4.23,-5.57
1981,341,1.49,7.19,-2.71
1981,342,0.00,4.48,-0.20
1981,343,0.00,-0.24,-7.20
1981,344,0.00,-0.38,-7.21
1981,345,0.00,2.32,-8.45
1981,346,0.00,0.63,-5.90
1981,347,0.00,1.48,-3.04
1981,348,0.00,2.76,-2.99
1981,349,0.00,0.63,-4.98
1981,350,2.68,0.22,-6.01
1981,351,3.91,-2.32,-6.69
1981,352,0.00,-3.61,-14.47
1981,353,0.00,-4.59,-14.90
1981,354,3.39,-5.01,-16.66
1981,355,8.82,0.38,-16.73
1981,356,24.02,2.91,-4.71
1981,357,0.00,2.57,-2.35
1981,358,0.00,-1.35,-10.48
1981,359,0.00,2.33,-9.24
1981,360,5.13,3.78,-7.31
1981,361,2.72,2.33,-2.84
1981,362,5.91,-1.06,-5.78
1981,363,0.00,-3.34,-8.26
1981,364,0.00,-4.22,-14.56
1981,365,4.51,3.13,-12.17
1982,1,0.00,-0.74,-7.40
1982,2,4.87,1.92,-11.05
1982,3,8.94,5.64,-5.80
1982,4,0.00,6.47,-1.74
1982,5,0.00,1.84,-8.39
1982,6,2.53,2.82,-5.86
1982,7,0.00,-3.02,-9.25
1982,8,1.31,-3.49,-17.34
1982,9,0.00,-8.03,-17.20
1982,10,1.29,-16.27,-24.39
1982,11,0.00,-14.09,-24.70
1982,12,3.46,-8.77,-18.96
1982,13,1.50,-5.13,-14.98
1982,14,0.00,-7.03,-13.26
1982,15,2.03,-6.17,-21.47
1982,16,0.00,-8.14,-22.40
1982,17,0.75,-14.86,-27.57
1982,18,0.00,-7.86,-24.58
1982,19,0.00,-1.28,-15.02
1982,20,1.64,-2.33,-13.25
1982,21,0.00,-4.64,-11.69
1982,22,17.49,1.41,-13.72
1982,23,0.00,4.03,-12.07
1982,24,0.00,-9.30,-18.28
1982,25,1.36,-9.92,-17.69
1982,26,0.00,-8.77,-17.39
1982,27,0.00,0.80,-19.49
1982,28,0.00,2.34,-11.66
1982,29,20.39,1.29,-10.76
1982,30,19.74,2.67,-7.42
1982,31,18.85,-2.40,-8.25
1982,32,0.00,-1.65,-13.23
1982,33,0.00,-1.34,-13.73
1982,34,13.51,-3.02,-10.66
1982,35,2.12,-6.27,-17.50
1982,36,2.62,-6.64,-18.74
